store_id,product_id,customer_id,quantity,price,discount,sale_date
S001,P0036,412,3,73.59,0.0,2025-03-18
S001,P0021,409,2,76.1,0.15,2025-03-21
S004,P0049,284,1,42.47,0.0,2025-03-15
S001,P0031,342,5,33.09,0.1,2025-03-18
S001,P0048,278,3,55.27,0.05,2025-03-15
S002,P0016,304,2,68.44,,2025-03-19
S003,P0038,325,1,54.65,0.05,2025-03-18
S003,P0027,322,2,80.52,0.2,2025-03-17
S004,P0002,378,5,8.28,0.1,2025-03-15
S005,P0044,315,3,55.8,0.2,2025-03-17
S003,P0035,287,3,2.2,0.05,2025-03-17
S001,P0010,317,5,61.87,0.1,2025-03-21
S005,P0028,252,5,73.22,0.1,2025-03-16
S001,P0044,418,4,49.12,0.0,2025-03-17
S005,P0048,335,4,15.1,0.1,2025-03-15
S004,P0041,410,3,53.48,0.0,2025-03-16
S001,P0027,321,3,67.06,0.1,2025-03-18
S002,P0029,369,1,40.62,,2025-03-17
S005,P0020,412,3,75.18,0.1,2025-03-16
S003,P0048,307,1,44.04,0.05,2025-03-21
S003,P0043,392,3,75.98,0.05,2025-03-21
S003,P0031,335,5,18.27,0.05,2025-03-19
S001,P0019,391,4,1550.874151108945,0.2,2025-03-21
S003,P0048,361,1,78.31,0.1,2025-03-17
S003,P0015,418,5,50.42,0.15,2025-03-17
S003,P0025,307,5,3.03,0.1,2025-03-15
S001,P0039,272,2,72.04,0.0,2025-03-19
S004,P0027,398,1,78.32,0.0,2025-03-16
S004,P0043,415,1,82.6,0.05,2025-03-17
S005,P0037,390,4,1629.6043718799779,,2025-03-18
S003,P0041,275,3,37.36,0.2,2025-03-16
S001,P0032,299,2,1408.5568078511203,0.0,2025-03-15
S004,P0034,341,2,22.87,0.1,2025-03-21
S005,P0035,304,3,37.55,0.0,2025-03-15
S003,P0044,305,2,58.76,0.05,2025-03-21
S001,P0002,264,4,97.24,0.0,2025-03-18
S002,P0010,329,3,55.15,0.05,2025-03-21
S005,P0029,274,1,31.02,0.05,2025-03-19
S003,P0037,279,2,90.76,0.0,2025-03-15
S004,P0040,365,2,31.17,0.0,2025-03-17
S005,P0014,257,2,81.88,0.15,2025-03-19
S001,P0028,370,3,74.01,0.1,2025-03-20
S005,P0024,375,5,65.16,0.0,2025-03-21
S003,P0025,375,5,40.59,0.0,2025-03-19
S002,P0029,299,5,24.76,0.15,2025-03-15
S004,P0006,254,3,36.28,0.1,2025-03-21
S005,P0007,366,5,51.41,0.05,2025-03-17
S002,P0048,406,2,1.01,0.05,2025-03-16
S004,P0034,260,3,70.41,0.1,2025-03-19
S003,P0026,373,2,8.32,0.0,2025-03-21
S004,P0048,259,4,73.71,0.05,2025-03-15
S005,P0029,387,2,31.23,0.05,2025-03-16
S001,P0009,326,2,59.63,0.0,2025-03-17
S002,P0048,404,2,1806.278118291335,0.0,2025-03-17
S002,P0009,408,2,12.78,0.1,2025-03-15
S004,P0016,411,2,3.04,0.15,2025-03-17
S001,P0019,348,5,51.89,0.0,2025-03-17
S002,P0028,306,3,36.16,0.0,2025-03-16
S002,P0037,386,4,58.0,0.05,2025-03-17
S002,P0018,286,4,9.19,0.05,2025-03-18
S001,P0041,353,2,23.21,0.0,2025-03-18
S001,P0011,418,2,7.85,0.1,2025-03-21
S004,P0018,282,5,81.57,0.1,2025-03-20
S001,P0006,301,5,44.1,0.2,2025-03-15
S005,P0045,363,4,62.57,0.15,2025-03-16
S005,P0025,276,2,23.29,0.0,2025-03-17
S003,P0018,412,2,1.2,,2025-03-20
S004,P0018,370,5,23.72,0.0,2025-03-20
S002,P0036,394,2,34.61,0.0,2025-03-15
S001,P0037,282,4,3.33,0.0,2025-03-15
S002,P0050,262,4,14.44,0.2,2025-03-17
S001,P0011,283,3,31.1,0.0,2025-03-16
S002,P0040,316,4,20.95,0.1,2025-03-17
S002,P0036,373,2,45.37,0.1,2025-03-21
S001,P0035,346,2,22.06,0.0,2025-03-21
S003,P0019,330,5,84.33,0.05,2025-03-16
S005,P0039,335,1,39.39,0.0,2025-03-16
S002,P0040,340,3,34.18,,2025-03-21
S002,P0040,278,3,7.01,0.0,2025-03-18
S001,P0031,262,4,92.01,0.0,2025-03-21
S004,P0005,389,2,50.77,0.0,2025-03-20
S002,P0046,261,2,98.47,0.0,2025-03-20
S001,P0009,374,2,33.47,0.0,2025-03-15
S004,P0031,325,3,50.42,0.2,2025-03-19
S003,P0046,301,3,38.32,0.0,2025-03-19
S004,P0027,422,1,41.61,0.2,2025-03-21
S004,P0037,294,3,71.26,0.05,2025-03-18
S001,P0034,324,3,20.56,0.0,2025-03-21
S001,P0009,387,2,78.79,0.0,2025-03-20
S003,P0032,296,5,71.54,0.0,2025-03-19
S004,P0024,263,3,94.46,0.0,2025-03-15
S002,P0008,419,1,15.07,0.0,2025-03-16
S003,P0020,359,2,21.3,0.25,2025-03-16
S005,P0019,277,3,18.89,0.0,2025-03-15
S005,P0022,294,2,46.98,0.1,2025-03-15
S002,P0020,324,3,39.44,0.1,2025-03-19
S001,P0047,255,3,46.79,0.0,2025-03-20
S002,P0029,416,2,46.27,0.15,2025-03-17
S005,P0047,330,3,83.58,0.0,2025-03-15
S002,P0047,297,4,37.5,0.0,2025-03-16
S003,P0034,324,2,3.15,0.05,2025-03-16
S002,P0017,361,2,30.5,,2025-03-16
S002,P0040,335,1,20.21,0.0,2025-03-19
S002,P0046,377,2,5.91,0.05,2025-03-21
S002,P0047,317,2,59.32,0.25,2025-03-20
S002,P0024,320,3,20.35,0.05,2025-03-17
S001,P0032,341,1,75.46,0.05,2025-03-18
S003,P0007,347,3,15.19,0.0,2025-03-19
S001,P0027,390,5,9.72,0.25,2025-03-16
S001,P0039,271,5,48.12,0.0,2025-03-20
S004,P0030,291,3,47.99,0.05,2025-03-21
S004,P0047,290,4,6.18,0.2,2025-03-15
S002,P0024,263,4,14.48,0.0,2025-03-17
S003,P0018,319,4,58.87,0.0,2025-03-20
S001,P0038,371,2,24.9,0.05,2025-03-17
S001,P0050,257,3,13.4,0.05,2025-03-18
S002,P0044,349,3,99.75,0.2,2025-03-17
S002,P0034,303,3,30.07,0.05,2025-03-17
S005,P0041,326,3,37.66,0.05,2025-03-15
S005,P0016,269,3,53.75,0.05,2025-03-17
S004,P0050,275,4,18.54,0.1,2025-03-16
S001,P0042,338,4,77.58,0.1,2025-03-16
S004,P0043,286,2,10.28,0.05,2025-03-16
S004,P0021,419,3,22.36,0.0,2025-03-20
S005,P0003,323,2,71.13,0.15,2025-03-16
S002,P0050,292,3,72.34,,2025-03-17
S002,P0031,370,3,76.57,0.05,2025-03-19
S001,P0029,391,2,70.78,0.05,2025-03-17
S001,P0031,329,4,75.07,0.0,2025-03-16
S004,P0034,297,1,93.85,0.05,2025-03-16
S005,P0020,387,5,9.15,0.1,2025-03-19
S004,P0040,348,3,5.24,0.0,2025-03-15
S002,P0038,324,5,86.61,0.2,2025-03-21
S005,P0042,417,2,86.73,0.1,2025-03-20
S004,P0029,386,3,67.37,0.1,2025-03-20
S004,P0046,343,1,85.49,0.2,2025-03-21
S005,P0030,406,4,96.24,0.1,2025-03-19
S002,P0011,341,1,6.94,0.2,2025-03-17
S001,P0020,348,error,45.49,0.15,2025-03-20
S005,P0042,408,4,65.99,,2025-03-16
S004,P0040,360,5,86.63,0.05,2025-03-18
S003,P0020,311,3,56.7,0.05,2025-03-18
S004,P0026,420,2,97.49,0.1,2025-03-21
S003,P0011,425,4,16.74,0.0,2025-03-21
S004,P0045,302,4,99.86,,2025-03-20
S001,P0047,283,3,8.84,0.0,2025-03-16
S002,P0022,418,1,40.84,0.0,2025-03-16
S002,P0044,379,2,6.32,0.1,2025-03-19
S002,P0033,300,5,29.51,0.0,2025-03-20
S002,P0016,331,4,89.82,0.05,2025-03-19
S005,P0029,264,2,52.91,0.1,2025-03-21
S004,P0031,278,2,76.57,0.0,2025-03-21
S004,P0035,393,3,27.11,0.0,2025-03-16
S002,P0030,301,4,37.67,0.0,2025-03-18
S002,P0018,373,2,89.51,0.15,2025-03-17
S002,P0024,407,4,22.2,0.1,2025-03-21
S004,P0022,360,3,35.82,0.15,2025-03-19
S001,P0021,257,4,72.64,0.0,2025-03-18
S002,P0015,293,3,7.08,0.1,2025-03-19
S003,P0050,281,error,8.43,0.1,2025-03-21
S005,P0023,322,4,3.38,0.05,2025-03-16
S005,P0036,421,3,45.06,0.1,2025-03-18
S003,P0027,393,1,63.48,0.05,2025-03-21
S005,P0041,368,4,8.95,0.0,2025-03-19
S005,P0023,380,2,30.53,0.1,2025-03-17
S003,P0033,258,2,36.27,0.05,2025-03-21
S002,P0030,401,2,85.45,0.0,2025-03-16
S003,P0028,299,2,90.65,0.1,2025-03-20
S005,P0006,373,3,82.27,0.05,2025-03-15
S002,P0050,401,4,90.43,0.25,2025-03-16
S002,P0012,415,5,71.33,0.0,2025-03-18
S002,P0039,403,3,15.16,0.0,2025-03-21
S002,P0033,392,1,42.0,0.1,2025-03-15
S005,P0026,352,2,20.19,0.05,2025-03-17
S001,P0050,294,2,43.55,0.0,2025-03-18
S001,P0040,299,3,33.3,0.2,2025-03-20
S001,P0030,301,3,94.83,0.05,2025-03-15
S003,P0050,419,2,94.33,0.0,2025-03-20
S001,P0034,372,3,24.07,0.1,2025-03-15
S005,P0027,407,4,10.26,0.0,2025-03-16
S001,P0013,263,5,50.9,0.2,2025-03-19
S003,P0015,374,3,86.83,0.1,2025-03-20
S003,P0038,318,1,72.71,0.0,2025-03-17
S005,P0049,338,1,82.96,0.2,2025-03-20
S003,P0006,268,4,10.1,0.0,2025-03-20
S005,P0050,275,2,87.83,0.05,2025-03-18
S004,P0007,360,2,6.25,0.05,2025-03-17
S005,P0005,349,3,74.95,0.1,2025-03-16
S005,P0014,344,2,85.18,0.0,2025-03-15
S002,P0026,369,3,4.72,0.0,2025-03-20
S002,P0038,380,3,63.36,0.05,2025-03-20
S001,P0034,421,3,74.51,0.1,2025-03-21
S005,P0049,343,4,25.72,0.1,2025-03-16
S001,P0046,391,4,47.64,0.05,2025-03-20
S002,P0033,388,1,88.15,0.05,2025-03-15
S002,P0024,289,3,78.61,0.05,2025-03-15
S001,P0012,251,3,4.0,0.1,2025-03-19
S005,P0028,321,3,94.17,,2025-03-15
S002,P0013,342,1,72.51,0.05,2025-03-21
S001,P0005,283,4,97.85,0.05,2025-03-15
S004,P0048,285,4,84.05,0.05,2025-03-16
S001,P0016,255,2,13.9,0.1,2025-03-20
S002,P0016,423,5,29.39,0.15,2025-03-20
S003,P0025,388,5,29.98,0.0,2025-03-20
S003,P0013,365,2,51.94,0.0,2025-03-15
S001,P0033,394,5,14.89,0.0,2025-03-18
S002,P0021,338,2,55.03,0.05,2025-03-15
S004,P0036,376,1,94.54,0.15,2025-03-19
S002,P0047,293,5,42.29,0.0,2025-03-17
S003,P0045,410,3,13.85,0.05,2025-03-15
S003,P0028,403,1,60.04,0.2,2025-03-16
S001,P0030,257,3,8.52,0.0,2025-03-21
S002,P0030,326,1,11.58,0.05,2025-03-20
S003,P0015,373,2,26.47,0.0,2025-03-16
S001,P0035,341,1,33.92,0.0,2025-03-19
S001,P0024,312,2,93.64,0.1,2025-03-20
S003,P0034,261,2,31.77,0.05,2025-03-17
S003,P0004,367,5,12.76,0.1,2025-03-17
S002,P0040,346,5,59.84,0.15,2025-03-16
S001,P0028,300,3,10.73,0.05,2025-03-18
S004,P0008,379,1,1467.2330081844877,0.05,2025-03-21
S003,P0044,282,4,4.7,0.0,2025-03-15
S005,P0045,377,4,44.13,0.15,2025-03-17
S002,P0046,351,3,65.03,0.0,2025-03-15
S001,P0008,354,2,70.99,0.0,2025-03-19
S003,P0038,295,4,92.96,0.1,2025-03-18
S003,P0032,335,1,89.11,0.0,2025-03-16
S001,P0022,380,3,8.93,0.1,2025-03-17
S001,P0018,397,3,96.63,0.0,2025-03-19
S003,P0046,317,1,99.6,0.0,2025-03-19
S001,P0028,404,3,49.3,0.0,2025-03-16
S003,P0049,339,3,2.93,0.1,2025-03-17
S002,P0024,343,3,65.94,0.05,2025-03-16
S002,P0045,367,4,44.86,0.0,2025-03-17
S002,P0028,394,3,87.61,0.0,2025-03-20
S002,P0011,302,4,91.62,0.0,2025-03-15
S003,P0044,272,2,41.38,0.0,2025-03-17
S001,P0045,277,5,1927.2669646807653,0.05,2025-03-21
S002,P0044,288,4,61.78,,2025-03-18
S005,P0030,379,4,61.62,0.15,2025-03-18
S002,P0004,372,3,18.71,0.1,2025-03-16
S003,P0046,329,4,84.11,0.0,2025-03-21
S001,P0025,325,2,43.92,0.0,2025-03-16
S004,P0042,298,2,95.4,0.0,2025-03-17
S005,P0005,393,2,89.6,,2025-03-18
S002,P0045,388,3,34.91,0.15,2025-03-16
S003,P0015,363,4,84.37,0.05,2025-03-20
S001,P0001,352,1,32.23,0.2,2025-03-17
S004,P0025,342,2,48.85,0.05,2025-03-18
S004,P0027,382,4,87.76,0.0,2025-03-20
S003,P0029,392,3,25.71,0.15,2025-03-16
S005,P0010,414,3,44.5,0.05,2025-03-16
S001,P0033,326,3,11.24,0.0,2025-03-21
S003,P0041,319,1,78.42,0.0,2025-03-18
S004,P0024,404,1,80.42,0.15,2025-03-16
S005,P0035,290,1,30.71,0.1,2025-03-15
S001,P0013,415,4,46.17,0.2,2025-03-21
S003,P0050,357,3,59.08,0.0,2025-03-19
S003,P0018,360,3,26.95,0.05,2025-03-20
S001,P0033,414,3,36.05,0.15,2025-03-19
S002,P0036,274,3,1.96,0.05,2025-03-20
S005,P0001,294,1,30.98,0.1,2025-03-19
S004,P0027,311,2,11.42,0.0,2025-03-16
S005,P0044,264,2,12.35,,2025-03-21
S003,P0040,251,2,72.02,0.05,2025-03-17
S002,P0025,358,4,38.46,0.1,2025-03-16
S001,P0018,371,2,73.28,0.1,2025-03-19
S005,P0029,260,1,21.45,0.0,2025-03-19
S001,P0040,422,2,83.58,0.05,2025-03-15
S002,P0048,350,2,21.96,0.05,2025-03-16
S004,P0012,251,4,65.49,,2025-03-20
S002,P0043,382,5,65.37,0.0,2025-03-15
S003,P0043,294,3,61.05,0.2,2025-03-21
S002,P0028,264,3,1370.0530369341848,0.15,2025-03-18
S001,P0015,296,4,46.3,0.0,2025-03-18
S004,P0036,257,2,16.36,0.05,2025-03-21
S005,P0042,410,4,2.26,0.05,2025-03-18
S002,P0025,280,2,1678.319701428616,0.1,2025-03-20
S003,P0033,417,3,4.57,0.2,2025-03-15
S004,P0032,373,3,86.53,0.2,2025-03-16
S005,P0033,385,4,8.99,0.2,2025-03-19
S003,P0038,368,4,77.57,0.0,2025-03-18
S003,P0034,371,2,4.48,0.1,2025-03-19
S002,P0048,418,4,64.55,0.05,2025-03-20
S002,P0025,349,4,28.69,0.0,2025-03-16
S005,P0025,308,3,96.95,,2025-03-20
S004,P0044,372,3,45.75,0.0,2025-03-15
S005,P0026,281,3,54.69,0.05,2025-03-21
S005,P0027,288,2,72.27,,2025-03-20
S004,P0041,335,4,9.05,0.0,2025-03-21
S005,P0041,404,5,1285.1921895915882,0.1,2025-03-16
S005,P0037,266,4,53.45,0.05,2025-03-19
S003,P0039,376,2,29.76,0.1,2025-03-19
S001,P0008,252,2,8.5,0.1,2025-03-18
S002,P0049,379,3,73.3,0.0,2025-03-19
S004,P0041,362,4,51.97,0.0,2025-03-15
S003,P0007,279,3,7.55,0.2,2025-03-19
S002,P0050,406,4,1.18,0.1,2025-03-20
S001,P0037,355,3,16.53,0.0,2025-03-19
S001,P0002,296,3,1.4,0.0,2025-03-15
S005,P0040,375,4,39.51,,2025-03-18
S005,P0033,295,4,83.56,0.05,2025-03-20
S005,P0018,340,2,1766.8355310081813,0.0,2025-03-15
S002,P0044,330,2,17.59,0.1,2025-03-15
S004,P0032,319,1,10.4,0.0,2025-03-19
S005,P0017,415,3,88.68,0.05,2025-03-20
S003,P0047,263,4,85.3,0.05,2025-03-21
S004,P0044,359,2,95.29,0.15,2025-03-18
S002,P0030,349,4,66.08,0.0,2025-03-19
S003,P0018,354,3,81.74,0.2,2025-03-16
S004,P0044,259,4,87.13,0.05,2025-03-20
S002,P0012,305,2,2.51,0.2,2025-03-20
S002,P0015,267,3,90.72,0.2,2025-03-16
S002,P0040,378,5,17.37,0.0,2025-03-19
S003,P0021,391,4,63.83,0.0,2025-03-17
S001,P0030,280,2,34.29,0.15,2025-03-20
S001,P0015,354,2,52.41,,2025-03-18
S002,P0049,325,4,80.99,0.0,2025-03-19
S001,P0035,375,2,44.51,0.15,2025-03-18
S002,P0047,292,3,90.1,0.2,2025-03-17
S002,P0033,277,4,51.73,0.1,2025-03-17
S005,P0047,402,2,34.68,0.05,2025-03-18
S003,P0035,399,2,95.76,0.0,2025-03-20
S001,P0038,269,2,12.7,0.0,2025-03-16
S003,P0037,254,2,59.21,0.05,2025-03-15
S001,P0040,343,1,86.65,0.1,2025-03-21
S002,P0043,294,3,39.9,0.05,2025-03-20
S004,P0047,423,2,7.33,0.1,2025-03-15
S004,P0013,337,1,56.84,0.1,2025-03-17
S004,P0045,383,3,83.3,0.05,2025-03-16
S003,P0029,403,4,56.55,0.0,2025-03-19
S004,P0046,270,4,92.09,0.0,2025-03-17
S003,P0048,372,2,70.87,0.25,2025-03-21
S001,P0006,289,3,8.46,0.0,2025-03-16
S001,P0050,353,4,24.77,0.05,2025-03-16
S001,P0032,362,3,75.33,0.0,2025-03-21
S003,P0043,263,1,7.66,0.05,2025-03-21
S001,P0039,369,1,40.09,0.05,2025-03-16
S005,P0003,420,2,41.91,0.15,2025-03-21
S002,P0002,356,4,93.88,0.2,2025-03-20
S003,P0031,367,4,42.67,0.05,2025-03-16
S001,P0021,274,3,54.42,0.0,2025-03-16
S002,P0040,300,2,3.36,0.0,2025-03-21
S003,P0049,312,3,53.78,0.0,2025-03-16
S003,P0036,273,3,16.27,0.1,2025-03-17
S005,P0033,269,3,98.39,0.05,2025-03-19
S002,P0011,312,5,68.71,0.0,2025-03-16
S005,P0043,412,5,75.7,0.05,2025-03-21
S003,P0036,395,4,74.85,0.0,2025-03-18
S001,P0014,400,error,5.47,0.05,2025-03-15
S003,P0031,420,2,50.44,0.25,2025-03-15
S005,P0003,347,3,46.82,0.0,2025-03-15
S003,P0039,413,4,93.98,0.15,2025-03-16
S005,P0047,260,2,67.94,0.0,2025-03-20
S002,P0039,379,2,75.2,0.0,2025-03-17
S004,P0001,412,1,24.61,0.0,2025-03-16
S001,P0043,262,4,5.98,0.0,2025-03-15
S002,P0045,336,2,1670.2272388216907,0.05,2025-03-17
S002,P0025,323,3,34.37,0.0,2025-03-18
S002,P0049,351,2,70.48,0.0,2025-03-18
S002,P0048,268,5,1556.744099694241,0.05,2025-03-21
S002,P0036,399,1,55.78,0.1,2025-03-16
S004,P0003,290,3,79.64,0.0,2025-03-17
S002,P0022,296,2,46.92,0.0,2025-03-20
S001,P0044,331,4,34.12,0.1,2025-03-18
S005,P0043,395,5,20.31,0.0,2025-03-19
S004,P0035,412,2,2.33,0.0,2025-03-15
S005,P0034,362,2,94.3,0.05,2025-03-21
S005,P0036,383,4,92.14,,2025-03-18
S002,P0032,305,3,36.03,0.05,2025-03-17
S001,P0046,407,2,98.35,0.05,2025-03-17
S002,P0014,281,5,48.33,0.0,2025-03-16
S002,P0019,264,4,21.68,0.15,2025-03-20
S004,P0038,298,5,38.51,0.05,2025-03-21
S003,P0034,281,2,84.57,0.05,2025-03-17
S001,P0032,342,2,23.09,0.25,2025-03-18
S001,P0021,343,3,82.8,0.05,2025-03-17
S005,P0050,356,3,9.82,0.05,2025-03-18
S001,P0038,278,2,36.93,0.0,2025-03-19
S002,P0015,412,3,12.28,0.2,2025-03-21
S001,P0048,392,2,60.27,0.05,2025-03-20
S005,P0030,365,5,6.92,0.05,2025-03-20
S003,P0023,411,3,86.65,0.1,2025-03-16
S005,P0046,360,4,89.23,0.0,2025-03-21
S001,P0025,254,5,26.62,0.05,2025-03-17
S003,P0046,304,4,6.63,0.0,2025-03-19
S005,P0042,314,2,80.38,0.05,2025-03-15
S003,P0014,318,2,71.6,0.15,2025-03-17
S005,P0028,363,3,4.66,0.15,2025-03-20
S003,P0001,350,3,52.17,0.05,2025-03-21
S002,P0031,337,2,52.52,0.1,2025-03-17
S005,P0008,298,1,16.77,0.05,2025-03-21
S004,P0010,395,2,70.22,0.05,2025-03-16
S005,P0006,259,3,78.23,0.0,2025-03-19
S002,P0018,332,5,2.74,0.0,2025-03-15
S005,P0028,281,3,66.19,0.25,2025-03-20
S004,P0033,397,2,77.9,0.0,2025-03-21
S005,P0043,389,5,44.35,0.0,2025-03-17
S002,P0024,301,error,38.65,0.0,2025-03-15
S002,P0048,412,3,62.95,0.0,2025-03-19
S001,P0022,338,1,46.25,0.05,2025-03-16
S001,P0043,398,3,33.98,0.0,2025-03-19
S002,P0022,366,2,28.01,0.05,2025-03-21
S003,P0005,350,1,71.99,0.1,2025-03-16
S001,P0036,275,3,78.17,0.0,2025-03-17
S001,P0046,398,2,20.71,0.15,2025-03-16
S005,P0021,251,4,4.34,0.2,2025-03-18
S002,P0012,317,3,98.88,0.0,2025-03-21
S005,P0013,318,4,75.03,0.25,2025-03-16
S003,P0050,358,2,81.28,0.05,2025-03-17
S001,P0047,391,3,10.79,0.05,2025-03-21
S005,P0026,333,3,38.69,0.0,2025-03-18
S001,P0016,348,2,91.27,0.0,2025-03-18
S002,P0010,256,2,1657.805081328539,0.0,2025-03-20
S004,P0018,406,4,23.24,0.0,2025-03-19
S004,P0046,399,4,34.64,0.1,2025-03-16
S005,P0001,332,3,78.08,0.0,2025-03-21
S004,P0003,263,4,59.79,0.15,2025-03-18
S003,P0039,334,2,55.74,0.05,2025-03-16
S004,P0048,297,1,69.29,0.05,2025-03-15
S001,P0016,350,3,9.87,0.1,2025-03-20
S001,P0027,252,4,52.16,0.0,2025-03-19
S001,P0024,293,3,54.95,0.05,2025-03-19
S002,P0027,389,2,27.54,0.0,2025-03-18
S002,P0041,379,2,41.79,0.1,2025-03-16
S005,P0034,404,1,79.55,0.0,2025-03-19
S002,P0032,284,2,60.17,0.0,2025-03-17
S005,P0033,369,4,78.18,0.1,2025-03-16
S002,P0041,393,2,28.45,0.1,2025-03-16
S003,P0035,286,3,48.22,0.0,2025-03-19
S005,P0044,377,5,98.77,0.1,2025-03-19
S001,P0022,378,4,19.08,0.0,2025-03-15
S005,P0044,303,2,15.64,0.0,2025-03-16
S005,P0027,280,4,33.65,0.0,2025-03-17
S001,P0046,291,3,25.32,0.2,2025-03-16
S004,P0004,312,2,94.26,0.1,2025-03-17
S001,P0048,324,3,40.55,0.0,2025-03-15
S001,P0050,321,3,26.53,0.1,2025-03-15
S002,P0028,292,5,28.7,0.05,2025-03-18
S002,P0006,320,3,47.17,0.05,2025-03-15
S005,P0013,338,3,16.42,0.0,2025-03-21
S001,P0016,422,4,17.74,0.0,2025-03-17
S004,P0024,299,2,2.49,0.1,2025-03-15
S003,P0043,325,3,92.69,0.1,2025-03-21
S002,P0007,271,4,34.19,0.05,2025-03-15
S003,P0039,383,1,69.6,0.05,2025-03-19
S003,P0001,311,2,89.86,0.25,2025-03-18
S003,P0028,329,3,30.25,0.15,2025-03-17
S002,P0049,360,4,91.99,0.0,2025-03-19
S001,P0036,409,2,51.94,0.2,2025-03-16
S003,P0040,337,2,60.36,0.0,2025-03-15
S005,P0040,403,2,15.45,0.0,2025-03-18
S003,P0006,302,5,14.62,0.0,2025-03-18
S004,P0040,333,2,88.64,0.0,2025-03-15
S003,P0004,295,1,53.0,0.0,2025-03-20
S002,P0005,315,3,43.48,,2025-03-20
S003,P0038,388,5,63.14,0.0,2025-03-16
S005,P0005,352,4,80.89,0.15,2025-03-21
S001,P0019,377,2,23.05,0.05,2025-03-18
S005,P0011,318,3,53.4,0.1,2025-03-15
S002,P0019,253,3,96.42,0.0,2025-03-16
S005,P0045,293,2,46.29,0.0,2025-03-21
S001,P0031,344,2,55.55,0.0,2025-03-20
S002,P0038,314,2,58.67,0.1,2025-03-19
S002,P0031,403,2,90.52,0.05,2025-03-17
S005,P0027,292,1,48.41,0.1,2025-03-17
S002,P0049,347,1,9.46,0.1,2025-03-21
S005,P0013,300,2,36.32,0.0,2025-03-18
S005,P0024,417,2,53.29,0.0,2025-03-18
S002,P0040,406,4,31.81,,2025-03-15
S002,P0028,376,3,72.74,0.05,2025-03-17
S003,P0029,300,3,6.62,0.05,2025-03-16
S002,P0025,413,1,1.01,0.0,2025-03-17
S005,P0033,401,4,24.47,0.1,2025-03-19
S002,P0050,326,3,72.53,0.0,2025-03-19
S003,P0043,270,2,68.24,0.1,2025-03-15
S005,P0019,372,3,3.18,0.2,2025-03-21
S002,P0013,338,4,98.84,0.05,2025-03-21
S004,P0034,384,1,24.98,0.0,2025-03-15
S004,P0021,289,5,63.29,0.05,2025-03-18
S003,P0026,304,2,24.1,0.1,2025-03-15
S003,P0029,283,2,63.36,0.05,2025-03-18
S001,P0031,395,3,49.3,0.0,2025-03-17
S001,P0045,363,2,90.35,0.0,2025-03-18
S005,P0050,291,2,20.22,0.0,2025-03-15
S003,P0014,310,3,48.83,0.0,2025-03-21
S004,P0036,354,3,62.1,0.0,2025-03-17
S001,P0005,305,3,25.34,,2025-03-15
S003,P0043,260,4,81.37,0.05,2025-03-17
S005,P0025,275,1,65.52,0.25,2025-03-20
S002,P0031,268,3,3.89,0.0,2025-03-17
S002,P0043,341,2,75.98,0.0,2025-03-20
S001,P0042,341,1,53.77,0.0,2025-03-15
S001,P0036,260,2,31.55,0.2,2025-03-19
S002,P0029,336,3,92.4,0.0,2025-03-19
S002,P0025,388,2,52.21,0.1,2025-03-19
